customer_id,signup_date,city,state,segment,status
CUST008685,2023-07-08,Gwalior,Madhya Pradesh,Health-focused,active
CUST008686,2023-10-31,Faridabad,Haryana,Mainstream,active
CUST008687,2024-02-02,Madurai,Tamil Nadu,Premium,active
CUST008688,2023-10-21,Jaipur,Rajasthan,Mainstream,active
CUST008689,2023-08-06,Thiruvananthapuram,Kerala,Value,active
CUST008690,2023-06-24,Rourkela,Odisha,Mainstream,active
CUST008691,2023-08-03,Chennai,Tamil Nadu,Mainstream,active
CUST008692,2023-11-04,Faridabad,Haryana,Mainstream,active
CUST008693,2023-10-26,Gaya,Bihar,Health-focused,active
CUST008694,2023-07-04,Cuttack,Odisha,Mainstream,active
CUST008695,2023-08-25,Dibrugarh,Assam,Value,active
CUST008696,2023-08-20,Hyderabad,Telangana,Mainstream,active
CUST008697,2023-08-13,Nizamabad,Telangana,Mainstream,churned
CUST008698,2023-08-31,Ludhiana,Punjab,Value,active
CUST008699,2023-11-28,Mangaluru,Karnataka,Mainstream,active
CUST008700,2023-12-08,Silchar,Assam,Value,active
CUST008701,2023-07-29,Guwahati,Assam,Mainstream,churned
CUST008702,2023-10-04,Jodhpur,Rajasthan,Value,churned
CUST008703,2023-09-26,Madurai,Tamil Nadu,Mainstream,active
CUST008704,2023-06-24,Durgapur,West Bengal,Premium,active
CUST008705,2023-03-29,Rourkela,Odisha,Value,active
CUST008706,2023-09-26,Thiruvananthapuram,Kerala,Value,active
CUST008707,2023-07-01,Bhubaneswar,Odisha,Mainstream,churned
CUST008708,2023-03-26,Kolkata,West Bengal,Value,active
CUST008709,2023-06-03,Ahmedabad,Gujarat,Mainstream,active
CUST008710,2023-04-07,Noida,Uttar Pradesh,Premium,churned
CUST008711,2023-11-13,New Delhi,Delhi,Premium,churned
CUST008712,2023-07-04,Jaipur,Rajasthan,Mainstream,active
CUST008713,2023-08-08,Amritsar,Punjab,Mainstream,active
CUST008714,2023-08-27,Gurugram,Haryana,Mainstream,active
CUST008715,2023-08-20,Nizamabad,Telangana,Value,churned
CUST008716,2024-01-03,Madurai,Tamil Nadu,Value,churned
CUST008717,2024-02-23,Gaya,Bihar,Value,active
CUST008718,2023-10-15,Vadodara,Gujarat,Value,active
CUST008719,2023-04-12,Rajkot,Gujarat,Mainstream,churned
CUST008720,2023-09-17,Kanpur,Uttar Pradesh,Value,active
CUST008721,2023-07-02,Rourkela,Odisha,Mainstream,active
CUST008722,2023-11-28,Vadodara,Gujarat,Mainstream,churned
CUST008723,2023-10-21,Rourkela,Odisha,Value,active
CUST008724,2023-09-12,Warangal,Telangana,Health-focused,active
CUST008725,2023-12-21,Bengaluru,Karnataka,Mainstream,churned
CUST008726,2023-10-01,Saket,Delhi,Value,churned
CUST008727,2023-05-23,Jabalpur,Madhya Pradesh,Mainstream,active
CUST008728,2024-02-11,Rajkot,Gujarat,Premium,active
CUST008729,2023-08-30,Indore,Madhya Pradesh,Mainstream,active
CUST008730,2023-10-18,Saket,Delhi,Health-focused,active
CUST008731,2024-01-02,Rajkot,Gujarat,Mainstream,active
CUST008732,2023-02-28,Bengaluru,Karnataka,Premium,churned
CUST008733,2023-11-06,Nizamabad,Telangana,Health-focused,active
CUST008734,2024-01-09,Chennai,Tamil Nadu,Mainstream,active
CUST008735,2023-06-02,Ludhiana,Punjab,Premium,active
CUST008736,2023-05-02,Patna,Bihar,Value,churned
CUST008737,2023-12-15,Rohini,Delhi,Mainstream,active
CUST008738,2023-09-09,Mangaluru,Karnataka,Premium,active
CUST008739,2023-07-14,Siliguri,West Bengal,Premium,active
CUST008740,2023-03-16,Rourkela,Odisha,Value,active
CUST008741,2023-09-22,Saket,Delhi,Value,active
CUST008742,2024-02-08,Surat,Gujarat,Mainstream,active
CUST008743,2023-07-23,Gurugram,Haryana,Mainstream,active
CUST008744,2023-08-10,Surat,Gujarat,Value,active
CUST008745,2023-03-05,Lucknow,Uttar Pradesh,Health-focused,active
CUST008746,2023-08-05,Lucknow,Uttar Pradesh,Mainstream,active
CUST008747,2023-07-16,Amritsar,Punjab,Value,active
CUST008748,2023-07-20,Kolkata,West Bengal,Value,active
CUST008749,2023-08-22,Indore,Madhya Pradesh,Premium,active
CUST008750,2023-03-05,Hubballi,Karnataka,Value,active
CUST008751,2023-11-16,Surat,Gujarat,Health-focused,active
CUST008752,2023-07-11,Hubballi,Karnataka,Value,active
CUST008753,2023-06-09,Jaipur,Rajasthan,Value,active
CUST008754,2023-03-04,Chennai,Tamil Nadu,Health-focused,active
CUST008755,2023-12-08,Gaya,Bihar,Value,churned
CUST008756,2024-02-20,Howrah,West Bengal,Mainstream,churned
CUST008757,2023-11-03,Noida,Uttar Pradesh,Premium,active
CUST008758,2023-11-03,Silchar,Assam,Mainstream,active
CUST008759,2023-10-09,Cuttack,Odisha,Value,active
CUST008760,2023-10-11,Kochi,Kerala,Mainstream,active
CUST008761,2023-08-17,Faridabad,Haryana,Health-focused,active
CUST008762,2023-04-21,Amritsar,Punjab,Mainstream,active
CUST008763,2023-05-29,Jabalpur,Madhya Pradesh,Health-focused,active
CUST008764,2023-08-18,Thiruvananthapuram,Kerala,Mainstream,churned
CUST008765,2023-12-18,Noida,Uttar Pradesh,Premium,active
CUST008766,2023-10-20,Nizamabad,Telangana,Value,churned
CUST008767,2023-08-22,Mysuru,Karnataka,Health-focused,churned
CUST008768,2023-07-06,Bengaluru,Karnataka,Value,active
CUST008769,2023-10-07,Noida,Uttar Pradesh,Mainstream,active
CUST008770,2023-11-29,Durgapur,West Bengal,Mainstream,active
CUST008771,2023-10-12,Ludhiana,Punjab,Premium,active
CUST008772,2023-12-12,Guwahati,Assam,Value,active
CUST008773,2024-01-01,Coimbatore,Tamil Nadu,Mainstream,active
CUST008774,2023-04-24,Mysuru,Karnataka,Mainstream,active
CUST008775,2023-08-22,Dwarka,Delhi,Health-focused,churned
CUST008776,2024-02-02,Kanpur,Uttar Pradesh,Value,active
CUST008777,2023-04-10,Madurai,Tamil Nadu,Premium,churned
CUST008778,2023-06-01,Salem,Tamil Nadu,Health-focused,active
CUST008779,2024-02-22,Kolkata,West Bengal,Premium,churned
CUST008780,2023-08-11,Kozhikode,Kerala,Mainstream,active
CUST008781,2023-07-17,Chennai,Tamil Nadu,Value,active
CUST008782,2023-06-16,Jodhpur,Rajasthan,Value,churned
CUST008783,2023-06-13,Thiruvananthapuram,Kerala,Value,active
CUST008784,2023-07-05,Durgapur,West Bengal,Mainstream,active
CUST008785,2024-02-23,Hyderabad,Telangana,Mainstream,active
CUST008786,2023-05-13,Mumbai,Maharashtra,Mainstream,active
CUST008787,2023-11-09,Durgapur,West Bengal,Value,active
CUST008788,2023-11-13,Kanpur,Uttar Pradesh,Value,churned
CUST008789,2023-08-08,Hubballi,Karnataka,Health-focused,active
CUST008790,2023-06-17,Guwahati,Assam,Value,active
CUST008791,2023-03-05,Vadodara,Gujarat,Value,churned
CUST008792,2024-02-01,Bengaluru,Karnataka,Premium,active
CUST008793,2023-05-08,Bhubaneswar,Odisha,Mainstream,active
CUST008794,2023-10-27,Jalandhar,Punjab,Mainstream,active
CUST008795,2023-09-03,Gaya,Bihar,Value,active
CUST008796,2023-12-06,Bhubaneswar,Odisha,Mainstream,active
CUST008797,2023-06-29,Jabalpur,Madhya Pradesh,Mainstream,active
CUST008798,2024-01-18,Gwalior,Madhya Pradesh,Premium,active
CUST008799,2023-07-22,Surat,Gujarat,Value,active
CUST008800,2024-02-04,Thiruvananthapuram,Kerala,Mainstream,active
CUST008801,2023-03-31,Rourkela,Odisha,Value,churned
CUST008802,2023-06-08,Amritsar,Punjab,Mainstream,active
CUST008803,2023-11-06,Chandigarh,Punjab,Mainstream,active
CUST008804,2023-04-01,Vadodara,Gujarat,Health-focused,churned
CUST008805,2023-11-08,Gurugram,Haryana,Premium,active
CUST008806,2023-08-28,Kozhikode,Kerala,Mainstream,churned
CUST008807,2023-09-24,Panipat,Haryana,Mainstream,active
CUST008808,2024-01-19,Mumbai,Maharashtra,Premium,churned
CUST008809,2023-08-06,Noida,Uttar Pradesh,Mainstream,active
CUST008810,2023-09-16,Hyderabad,Telangana,Mainstream,active
CUST008811,2023-04-12,Udaipur,Rajasthan,Mainstream,active
CUST008812,2023-05-02,Pune,Maharashtra,Value,active
CUST008813,2023-08-18,Chandigarh,Punjab,Mainstream,churned
CUST008814,2024-01-16,Faridabad,Haryana,Health-focused,active
CUST008815,2024-01-20,Panipat,Haryana,Value,active
CUST008816,2023-09-25,Hyderabad,Telangana,Mainstream,active
CUST008817,2023-05-10,Mangaluru,Karnataka,Value,active
CUST008818,2023-05-31,Cuttack,Odisha,Value,active
CUST008819,2023-06-18,Guwahati,Assam,Mainstream,active
CUST008820,2023-12-09,Guwahati,Assam,Value,active
CUST008821,2023-06-08,Hyderabad,Telangana,Value,active
CUST008822,2023-08-04,Panipat,Haryana,Premium,churned
CUST008823,2024-01-18,Surat,Gujarat,Value,active
CUST008824,2024-02-05,Gurugram,Haryana,Value,active
CUST008825,2023-12-08,Jabalpur,Madhya Pradesh,Premium,churned
CUST008826,2023-10-05,Jaipur,Rajasthan,Mainstream,active
CUST008827,2023-12-02,Ludhiana,Punjab,Mainstream,active
CUST008828,2024-01-29,Bhagalpur,Bihar,Health-focused,active
CUST008829,2024-02-12,Jabalpur,Madhya Pradesh,Mainstream,active
CUST008830,2023-10-08,Mumbai,Maharashtra,Health-focused,active
CUST008831,2023-10-04,Warangal,Telangana,Value,active
CUST008832,2024-02-13,Thiruvananthapuram,Kerala,Mainstream,active
CUST008833,2023-02-28,Varanasi,Uttar Pradesh,Health-focused,churned
CUST008834,2023-11-11,Indore,Madhya Pradesh,Mainstream,active
CUST008835,2023-03-06,Siliguri,West Bengal,Health-focused,churned
CUST008836,2023-08-16,Amritsar,Punjab,Mainstream,active
CUST008837,2023-05-31,Bhubaneswar,Odisha,Mainstream,active
CUST008838,2023-05-11,Thiruvananthapuram,Kerala,Mainstream,active
CUST008839,2023-05-18,Surat,Gujarat,Value,churned
CUST008840,2023-07-31,Guwahati,Assam,Mainstream,active
CUST008841,2024-01-02,Rourkela,Odisha,Premium,active
CUST008842,2024-02-10,Durgapur,West Bengal,Health-focused,churned
CUST008843,2024-02-05,Kota,Rajasthan,Value,active
CUST008844,2023-10-04,Kanpur,Uttar Pradesh,Mainstream,churned
CUST008845,2023-08-25,Cuttack,Odisha,Value,active
CUST008846,2023-09-11,Rohini,Delhi,Mainstream,churned
CUST008847,2023-11-15,Chennai,Tamil Nadu,Health-focused,churned
CUST008848,2023-12-04,Kochi,Kerala,Mainstream,active
CUST008849,2024-02-17,Kozhikode,Kerala,Mainstream,active
CUST008850,2023-07-15,Silchar,Assam,Health-focused,active
CUST008851,2023-07-01,Udaipur,Rajasthan,Premium,churned
CUST008852,2023-10-02,Gurugram,Haryana,Mainstream,active
CUST008853,2023-06-23,Jalandhar,Punjab,Premium,active
CUST008854,2023-12-10,Gwalior,Madhya Pradesh,Value,active
CUST008855,2023-12-01,Noida,Uttar Pradesh,Premium,active
CUST008856,2023-12-19,Lucknow,Uttar Pradesh,Value,active
CUST008857,2023-12-22,Vadodara,Gujarat,Mainstream,active
CUST008858,2023-06-10,Coimbatore,Tamil Nadu,Mainstream,active
CUST008859,2023-07-02,Dibrugarh,Assam,Mainstream,active
CUST008860,2023-05-17,Mumbai,Maharashtra,Premium,active
CUST008861,2023-06-16,Kolkata,West Bengal,Value,active
CUST008862,2023-03-01,Rohini,Delhi,Value,churned
CUST008863,2023-08-31,Hyderabad,Telangana,Mainstream,churned
CUST008864,2023-06-05,Hyderabad,Telangana,Value,active
CUST008865,2024-02-12,Varanasi,Uttar Pradesh,Mainstream,active
CUST008866,2023-02-28,Ahmedabad,Gujarat,Value,active
CUST008867,2023-03-21,Kolkata,West Bengal,Value,active
CUST008868,2023-12-27,Howrah,West Bengal,Value,active
CUST008869,2023-04-24,Cuttack,Odisha,Value,active
CUST008870,2023-07-01,Siliguri,West Bengal,Mainstream,active
CUST008871,2023-08-08,Saket,Delhi,Mainstream,churned
CUST008872,2023-03-05,Kozhikode,Kerala,Mainstream,active
CUST008873,2024-01-27,Mumbai,Maharashtra,Mainstream,active
CUST008874,2023-08-20,Salem,Tamil Nadu,Value,active
CUST008875,2023-08-03,Surat,Gujarat,Health-focused,churned
CUST008876,2023-11-14,Kanpur,Uttar Pradesh,Health-focused,active
CUST008877,2023-04-04,Guwahati,Assam,Value,active
CUST008878,2023-07-31,Amritsar,Punjab,Mainstream,active
CUST008879,2023-10-22,Rourkela,Odisha,Value,active
CUST008880,2023-10-31,Hubballi,Karnataka,Value,active
CUST008881,2023-03-14,Nizamabad,Telangana,Health-focused,active
CUST008882,2023-06-27,Jaipur,Rajasthan,Value,active
CUST008883,2023-12-13,Pune,Maharashtra,Value,active
CUST008884,2023-05-22,Dwarka,Delhi,Premium,active
CUST008885,2023-03-04,Saket,Delhi,Mainstream,churned
CUST008886,2024-02-24,Nagpur,Maharashtra,Premium,active
CUST008887,2023-04-05,Surat,Gujarat,Value,churned
CUST008888,2023-08-24,Noida,Uttar Pradesh,Mainstream,active
CUST008889,2023-08-29,Durgapur,West Bengal,Value,active
CUST008890,2023-05-20,Nizamabad,Telangana,Premium,active
CUST008891,2023-10-07,Coimbatore,Tamil Nadu,Value,active
CUST008892,2023-07-24,Bhagalpur,Bihar,Value,churned
CUST008893,2023-09-11,Howrah,West Bengal,Value,churned
CUST008894,2023-04-09,Silchar,Assam,Value,active
CUST008895,2023-04-24,Thiruvananthapuram,Kerala,Mainstream,active
CUST008896,2023-11-27,Cuttack,Odisha,Premium,active
CUST008897,2023-12-29,Rourkela,Odisha,Value,active
CUST008898,2023-08-15,Pune,Maharashtra,Value,active
CUST008899,2023-05-23,Rajkot,Gujarat,Premium,active
CUST008900,2023-03-06,Cuttack,Odisha,Value,churned
CUST008901,2023-12-16,Howrah,West Bengal,Value,active
CUST008902,2023-08-18,Bhopal,Madhya Pradesh,Mainstream,churned
CUST008903,2024-02-05,Ahmedabad,Gujarat,Value,churned
CUST008904,2023-04-06,Nagpur,Maharashtra,Premium,churned
CUST008905,2023-08-20,Jaipur,Rajasthan,Value,active
CUST008906,2023-08-08,Nashik,Maharashtra,Value,active
CUST008907,2023-05-20,Nagpur,Maharashtra,Mainstream,active
CUST008908,2023-10-12,Jabalpur,Madhya Pradesh,Health-focused,active
CUST008909,2023-11-11,Mysuru,Karnataka,Premium,active
CUST008910,2023-11-04,Kota,Rajasthan,Mainstream,churned
CUST008911,2023-06-22,Bengaluru,Karnataka,Mainstream,churned
CUST008912,2024-01-29,Nashik,Maharashtra,Value,churned
CUST008913,2023-11-14,Bhopal,Madhya Pradesh,Value,churned
CUST008914,2023-03-01,Kanpur,Uttar Pradesh,Value,active
CUST008915,2023-10-10,Salem,Tamil Nadu,Health-focused,active
CUST008916,2023-10-10,Durgapur,West Bengal,Mainstream,active
CUST008917,2023-12-12,Noida,Uttar Pradesh,Mainstream,active
CUST008918,2023-12-03,Mumbai,Maharashtra,Premium,churned
CUST008919,2023-04-22,Noida,Uttar Pradesh,Value,active
CUST008920,2023-06-04,Coimbatore,Tamil Nadu,Value,active
CUST008921,2023-06-06,Jaipur,Rajasthan,Mainstream,active
CUST008922,2024-01-08,Kozhikode,Kerala,Value,active
CUST008923,2023-07-31,Mangaluru,Karnataka,Value,active
CUST008924,2023-03-31,Hubballi,Karnataka,Value,churned
CUST008925,2023-07-15,Silchar,Assam,Mainstream,active
CUST008926,2023-10-19,Guwahati,Assam,Mainstream,active
CUST008927,2023-08-25,Hubballi,Karnataka,Value,active
CUST008928,2023-11-14,Bhagalpur,Bihar,Mainstream,active
CUST008929,2023-04-12,Kochi,Kerala,Mainstream,active
CUST008930,2023-10-13,Siliguri,West Bengal,Premium,churned
CUST008931,2023-12-01,Nagpur,Maharashtra,Mainstream,active
CUST008932,2024-01-28,Coimbatore,Tamil Nadu,Mainstream,active
CUST008933,2023-04-18,New Delhi,Delhi,Health-focused,active
CUST008934,2023-11-08,Udaipur,Rajasthan,Mainstream,active
CUST008935,2023-04-03,Thiruvananthapuram,Kerala,Mainstream,active
CUST008936,2023-09-18,Ludhiana,Punjab,Value,active
CUST008937,2023-12-13,Mumbai,Maharashtra,Mainstream,active
CUST008938,2023-08-01,Hyderabad,Telangana,Mainstream,churned
CUST008939,2023-10-31,Chandigarh,Punjab,Health-focused,active
CUST008940,2023-05-15,Patna,Bihar,Value,active
CUST008941,2023-08-24,Ahmedabad,Gujarat,Value,active
CUST008942,2023-05-20,Kanpur,Uttar Pradesh,Mainstream,active
CUST008943,2023-08-10,Gaya,Bihar,Mainstream,churned
CUST008944,2023-08-25,Surat,Gujarat,Value,churned
CUST008945,2023-12-07,Siliguri,West Bengal,Mainstream,active
CUST008946,2023-11-10,Guwahati,Assam,Value,churned
CUST008947,2023-05-24,Guwahati,Assam,Health-focused,churned
CUST008948,2023-08-18,Surat,Gujarat,Mainstream,churned
CUST008949,2023-05-20,Silchar,Assam,Mainstream,active
CUST008950,2024-01-05,Jaipur,Rajasthan,Premium,active
CUST008951,2023-06-06,Varanasi,Uttar Pradesh,Mainstream,active
CUST008952,2023-07-22,Jabalpur,Madhya Pradesh,Value,churned
CUST008953,2023-07-03,Jodhpur,Rajasthan,Mainstream,active
CUST008954,2023-09-15,Kanpur,Uttar Pradesh,Mainstream,active
CUST008955,2023-12-31,Gurugram,Haryana,Mainstream,active
CUST008956,2023-09-21,Salem,Tamil Nadu,Mainstream,active
CUST008957,2023-08-15,Howrah,West Bengal,Mainstream,active
CUST008958,2023-02-27,Noida,Uttar Pradesh,Premium,churned
CUST008959,2023-04-20,Kozhikode,Kerala,Value,active
CUST008960,2023-07-14,Cuttack,Odisha,Value,churned
CUST008961,2023-05-05,Bengaluru,Karnataka,Value,active
CUST008962,2023-06-06,Madurai,Tamil Nadu,Value,active
CUST008963,2023-09-26,Udaipur,Rajasthan,Value,active
CUST008964,2023-11-23,Rajkot,Gujarat,Value,active
CUST008965,2023-06-05,Bhubaneswar,Odisha,Premium,active
CUST008966,2023-07-17,Faridabad,Haryana,Value,active
CUST008967,2023-04-27,Udaipur,Rajasthan,Value,active
CUST008968,2023-07-24,Indore,Madhya Pradesh,Value,churned
CUST008969,2023-10-23,Hyderabad,Telangana,Value,active
CUST008970,2023-07-11,Amritsar,Punjab,Premium,active
CUST008971,2023-07-23,Gwalior,Madhya Pradesh,Mainstream,active
CUST008972,2023-11-25,Kolkata,West Bengal,Mainstream,active
CUST008973,2023-07-29,Indore,Madhya Pradesh,Premium,active
CUST008974,2023-09-01,Kochi,Kerala,Mainstream,active
CUST008975,2023-04-29,Coimbatore,Tamil Nadu,Mainstream,active
CUST008976,2024-01-20,Cuttack,Odisha,Premium,active
CUST008977,2023-07-23,Siliguri,West Bengal,Mainstream,active
CUST008978,2023-10-09,Durgapur,West Bengal,Value,churned
CUST008979,2024-01-10,Vadodara,Gujarat,Value,active
CUST008980,2023-12-14,Dibrugarh,Assam,Premium,active
CUST008981,2023-02-27,Rohini,Delhi,Value,churned
CUST008982,2023-04-28,Hubballi,Karnataka,Value,active
CUST008983,2024-01-25,Udaipur,Rajasthan,Health-focused,active
CUST008984,2023-10-29,Coimbatore,Tamil Nadu,Premium,active
CUST008985,2023-10-22,Howrah,West Bengal,Value,active
CUST008986,2023-06-06,Siliguri,West Bengal,Value,active
CUST008987,2023-04-13,Chennai,Tamil Nadu,Mainstream,active
CUST008988,2023-07-29,Warangal,Telangana,Mainstream,churned
CUST008989,2024-02-09,Varanasi,Uttar Pradesh,Mainstream,churned
CUST008990,2023-03-22,Kochi,Kerala,Value,active
CUST008991,2023-03-04,Madurai,Tamil Nadu,Mainstream,active
CUST008992,2023-12-25,Cuttack,Odisha,Mainstream,active
CUST008993,2023-09-07,Kochi,Kerala,Mainstream,active
CUST008994,2023-08-03,Bhubaneswar,Odisha,Mainstream,active
CUST008995,2023-03-30,Dwarka,Delhi,Premium,active
CUST008996,2024-01-13,Silchar,Assam,Health-focused,active
CUST008997,2023-10-01,Hubballi,Karnataka,Value,active
CUST008998,2023-08-24,Madurai,Tamil Nadu,Mainstream,churned
CUST008999,2023-05-21,Mumbai,Maharashtra,Value,active
CUST009000,2023-06-03,Chandigarh,Punjab,Value,churned
CUST009001,2023-07-06,Salem,Tamil Nadu,Value,churned
CUST009002,2023-10-30,Mysuru,Karnataka,Health-focused,active
CUST009003,2023-11-14,Durgapur,West Bengal,Premium,churned
CUST009004,2023-05-25,Noida,Uttar Pradesh,Value,active
CUST009005,2023-07-11,Hubballi,Karnataka,Premium,active
CUST009006,2023-10-20,Indore,Madhya Pradesh,Value,active
CUST009007,2024-01-17,Thiruvananthapuram,Kerala,Mainstream,active
CUST009008,2023-05-20,Bhagalpur,Bihar,Premium,active
CUST009009,2023-07-22,Bengaluru,Karnataka,Mainstream,active
CUST009010,2023-05-06,Madurai,Tamil Nadu,Premium,active
CUST009011,2023-10-27,Kota,Rajasthan,Value,active
CUST009012,2024-02-22,Varanasi,Uttar Pradesh,Value,active
CUST009013,2023-08-26,Bhubaneswar,Odisha,Mainstream,active
CUST009014,2023-08-09,Gurugram,Haryana,Mainstream,active
CUST009015,2024-01-29,Kota,Rajasthan,Health-focused,active
CUST009016,2023-11-03,Silchar,Assam,Mainstream,active
CUST009017,2023-08-05,Howrah,West Bengal,Value,active
CUST009018,2024-01-29,Dibrugarh,Assam,Mainstream,churned
CUST009019,2023-03-06,Rajkot,Gujarat,Mainstream,active
CUST009020,2023-04-18,Dibrugarh,Assam,Mainstream,active
CUST009021,2024-01-01,Mangaluru,Karnataka,Mainstream,active
CUST009022,2023-07-19,Jaipur,Rajasthan,Value,churned
CUST009023,2023-08-19,Lucknow,Uttar Pradesh,Health-focused,active
CUST009024,2023-05-05,Rourkela,Odisha,Value,active
CUST009025,2024-01-08,Panipat,Haryana,Mainstream,active
CUST009026,2024-01-08,Thiruvananthapuram,Kerala,Mainstream,active
CUST009027,2024-02-07,Bhubaneswar,Odisha,Value,active
CUST009028,2023-11-01,Gaya,Bihar,Value,active
CUST009029,2023-04-11,Chandigarh,Punjab,Premium,churned
CUST009030,2023-05-03,Bengaluru,Karnataka,Mainstream,active
CUST009031,2023-09-08,Kochi,Kerala,Mainstream,active
CUST009032,2023-11-22,Gwalior,Madhya Pradesh,Health-focused,active
CUST009033,2023-08-21,Pune,Maharashtra,Premium,active
CUST009034,2024-01-02,Bhopal,Madhya Pradesh,Mainstream,churned
CUST009035,2023-06-29,Kanpur,Uttar Pradesh,Mainstream,active
CUST009036,2024-01-20,Ludhiana,Punjab,Premium,active
CUST009037,2023-12-25,Varanasi,Uttar Pradesh,Premium,active
CUST009038,2023-09-27,Chandigarh,Punjab,Premium,churned
CUST009039,2023-06-20,Faridabad,Haryana,Mainstream,churned
CUST009040,2023-08-25,Dibrugarh,Assam,Mainstream,active
CUST009041,2023-05-24,Warangal,Telangana,Value,active
CUST009042,2023-12-26,Amritsar,Punjab,Mainstream,active
CUST009043,2023-08-11,Bengaluru,Karnataka,Mainstream,churned
CUST009044,2023-12-24,Howrah,West Bengal,Premium,active
CUST009045,2023-10-03,Siliguri,West Bengal,Mainstream,active
CUST009046,2024-01-11,Ludhiana,Punjab,Value,active
CUST009047,2023-12-22,Thiruvananthapuram,Kerala,Value,active
CUST009048,2023-06-20,Mysuru,Karnataka,Value,active
CUST009049,2023-02-26,Amritsar,Punjab,Value,churned
CUST009050,2023-08-20,Mangaluru,Karnataka,Premium,active
CUST009051,2023-09-26,Coimbatore,Tamil Nadu,Value,churned
CUST009052,2023-06-19,Jalandhar,Punjab,Premium,active
CUST009053,2023-06-09,Chandigarh,Punjab,Mainstream,active
CUST009054,2023-08-15,Dibrugarh,Assam,Mainstream,active
CUST009055,2023-08-04,Siliguri,West Bengal,Mainstream,active
CUST009056,2023-05-22,Nizamabad,Telangana,Mainstream,churned
CUST009057,2023-08-26,Nagpur,Maharashtra,Value,churned
CUST009058,2023-07-01,Hyderabad,Telangana,Value,active
CUST009059,2023-04-06,Vadodara,Gujarat,Premium,active
CUST009060,2023-06-02,Salem,Tamil Nadu,Mainstream,active
CUST009061,2024-01-25,Patna,Bihar,Mainstream,churned
CUST009062,2023-06-02,Thiruvananthapuram,Kerala,Health-focused,churned
CUST009063,2024-02-25,Ahmedabad,Gujarat,Value,churned
CUST009064,2023-09-10,Salem,Tamil Nadu,Value,active
CUST009065,2024-02-07,Mysuru,Karnataka,Value,active
CUST009066,2023-09-05,Lucknow,Uttar Pradesh,Mainstream,active
CUST009067,2024-01-24,Gwalior,Madhya Pradesh,Value,active
CUST009068,2023-10-04,Indore,Madhya Pradesh,Mainstream,active
CUST009069,2024-01-14,Mysuru,Karnataka,Mainstream,active
CUST009070,2023-12-06,Ahmedabad,Gujarat,Value,active
CUST009071,2023-04-01,Mysuru,Karnataka,Mainstream,churned
CUST009072,2023-11-01,Mysuru,Karnataka,Health-focused,churned
CUST009073,2023-10-21,Cuttack,Odisha,Health-focused,active
CUST009074,2023-08-20,Patna,Bihar,Premium,active
CUST009075,2023-08-23,Gaya,Bihar,Value,active
CUST009076,2023-03-27,Gwalior,Madhya Pradesh,Mainstream,churned
CUST009077,2023-11-11,Vadodara,Gujarat,Premium,churned
CUST009078,2024-02-17,Rohini,Delhi,Premium,churned
CUST009079,2023-04-23,Jodhpur,Rajasthan,Value,churned
CUST009080,2024-01-11,New Delhi,Delhi,Value,active
CUST009081,2023-06-26,Vadodara,Gujarat,Value,active
CUST009082,2023-07-03,Mysuru,Karnataka,Value,active
CUST009083,2024-02-08,Ahmedabad,Gujarat,Value,active
CUST009084,2023-11-19,Madurai,Tamil Nadu,Health-focused,churned
CUST009085,2023-03-12,Amritsar,Punjab,Mainstream,active
CUST009086,2023-07-04,Patna,Bihar,Value,active
CUST009087,2023-09-30,Nashik,Maharashtra,Value,active
CUST009088,2023-04-21,Nashik,Maharashtra,Mainstream,churned
CUST009089,2023-07-28,Chandigarh,Punjab,Mainstream,active
CUST009090,2023-04-21,Jabalpur,Madhya Pradesh,Mainstream,active
CUST009091,2023-07-01,Cuttack,Odisha,Mainstream,active
CUST009092,2023-12-19,Jodhpur,Rajasthan,Mainstream,active
CUST009093,2023-12-21,Patna,Bihar,Value,active
CUST009094,2023-08-12,Bhopal,Madhya Pradesh,Mainstream,active
CUST009095,2024-02-02,Guwahati,Assam,Value,active
CUST009096,2023-08-29,Mysuru,Karnataka,Value,churned
CUST009097,2023-04-24,Rajkot,Gujarat,Mainstream,active
CUST009098,2023-11-27,Siliguri,West Bengal,Mainstream,active
CUST009099,2023-12-24,Jaipur,Rajasthan,Mainstream,churned
CUST009100,2023-09-10,Gwalior,Madhya Pradesh,Health-focused,active
CUST009101,2024-02-19,Chandigarh,Punjab,Mainstream,active
CUST009102,2023-09-15,Udaipur,Rajasthan,Premium,churned
CUST009103,2023-08-09,Gwalior,Madhya Pradesh,Mainstream,active
CUST009104,2023-03-01,Hyderabad,Telangana,Premium,active
CUST009105,2023-09-03,Nagpur,Maharashtra,Value,active
CUST009106,2023-11-22,Siliguri,West Bengal,Premium,active
CUST009107,2023-08-14,Thiruvananthapuram,Kerala,Mainstream,active
CUST009108,2023-04-02,Kota,Rajasthan,Premium,churned
CUST009109,2023-08-22,Dibrugarh,Assam,Mainstream,active
CUST009110,2023-07-30,Bengaluru,Karnataka,Premium,active
CUST009111,2024-01-07,Thiruvananthapuram,Kerala,Health-focused,churned
CUST009112,2024-01-20,Varanasi,Uttar Pradesh,Mainstream,active
CUST009113,2023-11-10,Chandigarh,Punjab,Mainstream,active
CUST009114,2023-08-03,Mumbai,Maharashtra,Premium,active
CUST009115,2024-02-25,Salem,Tamil Nadu,Mainstream,active
